"id","user_name","content","time","channel"
"1356","rone","お土産？銘菓？ですからまあ…　あとは道外だと送料代が高くつくのがネックですね","1540528497","labomart"
"1357","atsuo","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540528153","labomart"
"1358","atsuo","一箱1300円なのか、高いな","1540528153","labomart"
"1359","hamajun","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540528074","labomart"
"1360","hamajun","<@rone> 入荷しようと思ったけど鬼高い <http://amzn.asia/d/1dul8xC>","1540528074","labomart"
"1361","rone","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540525940","labomart"
"1362","rone","ロイズのポテチあるぞ(地元民博識振ｲｷﾘ)
<https://www.royce.com/goods/detail/?o_no=8400&amp;in_category=C222>","1540525940","labomart"
"1363","hamajun","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540466205","labomart"
"1364","hamajun","うん。こうでないと結構高くなっちゃう。","1540466205","labomart"
"1365","kotako","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540466110","labomart"
"1366","kotako","というか54も入っとるんか…","1540466110","labomart"
"1367","kotako","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540466032","labomart"
"1368","kotako","ドリトスほしいほしい","1540466032","labomart"
"1369","spawn","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540447142","labomart"
"1370","spawn","せやわロイズはチョコのやつや","1540447142","labomart"
"1371","hamajun","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540447116","labomart"
"1372","hamajun","<@spawn> ロイズ→レイズな","1540447116","labomart"
"1373","spawn","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540446878","labomart"
"1374","spawn","ドリトスとロイズのポテチは分かり手すぎる","1540446878","labomart"
"1375","hamajun","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540438633","labomart"
"1376","hamajun","食べたいのあったら、開けちゃっていいよ。","1540438633","labomart"
"1377","hamajun","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540438600","labomart"
"1378","hamajun","海外のお菓子 1袋 100円で","1540438600","labomart"
"1379","spawn","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540438567","labomart"
"1380","spawn","あったよ","1540438567","labomart"
"1381","hamajun","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540438549","labomart"
"1382","hamajun","<@spawn> ↑こんな箱あった？","1540438549","labomart"
"1383","hamajun","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540438516","labomart"
"1384","hamajun","","1540438516","labomart"
"1385","hamajun","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540438446","labomart"
"1386","hamajun","150円
クリーム玄米ブラン
カップヌードル チリトマト
カップヌードル シーフード

100円
かるじゃが
伊右衛門
カルピスソーダ
トニックウォーター
野菜生活","1540438446","labomart"
"1387","hamajun","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540438393","labomart"
"1388","hamajun","","1540438393","labomart"
"1389","spawn","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540438059","labomart"
"1390","spawn","<@hamajun> 荷物届いてた","1540438059","labomart"
"1391","チャンネルの参加","NOGUさんがチャンネルに参加しました","1540295553","labomart"
"1392","yuto_otuska","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540220712","labomart"
"1393","yuto_otuska","入荷のレベルが強そう","1540220712","labomart"
"1394","hamajun","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540219917","labomart"
"1395","hamajun","<@makky> 今回はアイスを入荷したかったのでAmazon Fresh を使いました。","1540219917","labomart"
"1396","atsuo","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540217828","labomart"
"1397","atsuo","天才や","1540217828","labomart"
"1398","makky","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540208838","labomart"
"1399","makky","トニックウォーターも安いなら欲しい。","1540208838","labomart"
"1400","makky","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540208823","labomart"
"1401","makky","え、てか安いね全部。パントリーだっけ。","1540208823","labomart"
"1402","チャンネルの参加","yossyさんがチャンネルに参加しました","1540204952","labomart"
"1403","hamajun","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540204183","labomart"
"1404","hamajun","飲み物全品 100円
雪見大福 100円
ピノ 100円 (サービス)
たけのこの里・きのこの山 150円","1540204183","labomart"
"1405","hamajun","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540204157","labomart"
"1406","hamajun","<@otobe> 10個まとめて入荷したw","1540204157","labomart"
"1407","otobe","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540204094","labomart"
"1408","otobe","ピノあるの天才では、、、？","1540204094","labomart"
"1409","hamajun","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1540204013","labomart"
"1410","hamajun","10/22の入荷です。","1540204013","labomart"
"1411","チャンネルの参加","yuto_otuskaさんがチャンネルに参加しました","1540203846","labomart"
"1412","チャンネルの参加","Kyota_Uchidaさんがチャンネルに参加しました","1540203846","labomart"
"1413","チャンネルの参加","FJさんがチャンネルに参加しました","1540203846","labomart"
"1414","チャンネルの参加","kotakoさんがチャンネルに参加しました","1540203846","labomart"
"1415","チャンネルの参加","spawnさんがチャンネルに参加しました","1540203845","labomart"
"1416","チャンネルの参加","elzupさんがチャンネルに参加しました","1540203845","labomart"
"1417","チャンネルの参加","atsuoさんがチャンネルに参加しました","1540203845","labomart"
"1418","チャンネルの参加","roneさんがチャンネルに参加しました","1540203845","labomart"
"1419","チャンネルの参加","An2yさんがチャンネルに参加しました","1540203844","labomart"
"1420","チャンネルの参加","otobeさんがチャンネルに参加しました","1540203844","labomart"
"1421","チャンネルの参加","makkyさんがチャンネルに参加しました","1540203844","labomart"
"1422","チャンネルの参加","hamajunさんがチャンネルに参加しました","1539333714","labomart"
"1423","masaiwai","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1546581508","machine-learning"
"1424","masaiwai","いいね","1546581508","machine-learning"
"1425","An2y","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1546191249","machine-learning"
"1426","An2y","<https://qiita.com//ishizakiiii/items/43d680f80a0f5532d79b>","1546191249","machine-learning"
"1427","spawn","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545219058","machine-learning"
"1428","spawn","じゃあdockerとdocker-composeでの使用でも良いかもなぁ","1545219058","machine-learning"
"1429","An2y","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545217987","machine-learning"
"1430","An2y","それは使う予定です","1545217987","machine-learning"
"1431","spawn","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545217975","machine-learning"
"1432","spawn","ndivia-dockerとかでもいいかもな","1545217975","machine-learning"
"1433","An2y","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545217943","machine-learning"
"1434","An2y","使用者自体少ないからk8sを使わずに，dockerだけで管理でもいいかもしれませんね","1545217943","machine-learning"
"1435","spawn","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545217871","machine-learning"
"1436","spawn","なるほおｄ","1545217871","machine-learning"
"1437","An2y","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545217661","machine-learning"
"1438","An2y","やりたいことは，コンテナごとにGPUを割り当てることなんです，それの対応がk8sだったわけです","1545217661","machine-learning"
"1439","spawn","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545217434","machine-learning"
"1440","spawn","k8s最大の利点はIaaSでインフラ屋がやってたようなことを楽させるのとyamlによる動くドキュメント化なので、そこのメリットを活かせる状態じゃないとただ地獄の設定ファイルを書いていつまでもやりたいことができないということになる","1545217434","machine-learning"
"1441","spawn","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545217191","machine-learning"
"1442","spawn","マイクロサービスアーキテクチャを採用して複数のサービスが複雑に絡み合っていて、一部機能のリプレースが超大変！みたいな状況ならばk8sは有用だと思うけど","1545217191","machine-learning"
"1443","spawn","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545217141","machine-learning"
"1444","spawn","ML鯖の用途がわからないけど、ポコポコ立てて検証みたいな用途にはあまり向かないと思うよ","1545217141","machine-learning"
"1445","An2y","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545217015","machine-learning"
"1446","An2y","なるほど，正直調べれば調べるほどしんどそうなんですよね","1545217015","machine-learning"
"1447","spawn","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545216635","machine-learning"
"1448","spawn","便利だけどyaml職人になるしかなくなるからそのへんのトレードオフが発生するよ","1545216635","machine-learning"
"1449","An2y","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545216034","machine-learning"
"1450","An2y","使いたいけど，使ったことないですね","1545216034","machine-learning"
"1451","spawn","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545214861","machine-learning"
"1452","spawn","k8s使うのか","1545214861","machine-learning"
"1453","An2y","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545205629","machine-learning"
"1454","An2y","学科MLサーバーはこれにする方向で話を進めていきます．","1545205629","machine-learning"
"1455","An2y","######################################################################
# discoveryVM2018-12txt.txt                                          #
######################################################################
/vmfs/volumes/RAID5-Storage # du -sh * | sort -rn
504.1G	Ubuntu_YEAH
501.6G	SensorServer
300.0G	naoya_felicaman
200.1G	toshiba_linux_builder######################################################################
# atlantisVM2018-12txt.txt                                           #
######################################################################
/vmfs/volumes/RAID1-Storage # du -sh * | sort -rn
16.0G   CPS-SENSOR-WARE
16.0G   CPS-SIP-MESH
16.0G   CPS-sbmu
12.4G   ISO","1545205559","machine-learning"
"1456","An2y","<https://docs.google.com/spreadsheets/d/1YFzdyRerTW9OiDK2DBkqAOiS-UCC5Eq9tNfCHkYbgEM/edit?usp=sharing>","1545205559","machine-learning"
